                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    169,                0.27371,                 0.2346,                0.80358,                0.99898,                      1,                  0.995,                0.97515,                0.26996,                0.21654,                0.76787,               0.004456,               0.004456,               0.004456
                    170,                0.29361,                0.23602,                0.78768,                0.99909,                      1,                  0.995,                0.97935,                 0.2728,                 0.2339,                0.76752,               0.004423,               0.004423,               0.004423
                    171,                0.31091,                0.25512,                 0.7958,                0.99883,                      1,                  0.995,                0.97443,                0.25998,                0.21814,                0.76592,                0.00439,                0.00439,                0.00439
                    172,                0.29451,                0.23977,                0.76903,                0.99902,                      1,                  0.995,                0.98239,                0.26134,                0.21906,                0.76552,               0.004357,               0.004357,               0.004357
                    173,                0.30599,                0.23176,                0.78133,                0.99901,                      1,                  0.995,                0.98057,                0.25915,                0.21669,                0.76601,               0.004324,               0.004324,               0.004324
                    174,                0.32644,                0.24572,                0.83053,                0.99907,                      1,                  0.995,                0.98072,                0.25883,                 0.2172,                0.76577,               0.004291,               0.004291,               0.004291
                    175,                0.27354,                0.21734,                0.77303,                0.99895,                      1,                  0.995,                0.98293,                0.27382,                0.22102,                0.76856,               0.004258,               0.004258,               0.004258
                    176,                0.30812,                0.23903,                0.78965,                0.99879,                      1,                  0.995,                0.97431,                0.27015,                0.22081,                0.76985,               0.004225,               0.004225,               0.004225
                    177,                0.29473,                0.23987,                0.80089,                  0.999,                      1,                  0.995,                0.97975,                0.27264,                 0.2141,                0.76735,               0.004192,               0.004192,               0.004192
                    178,                0.28956,                  0.229,                0.78847,                0.99904,                      1,                  0.995,                0.98266,                0.25538,                0.21646,                0.76442,               0.004159,               0.004159,               0.004159
                    179,                0.29782,                0.22762,                0.79222,                0.99894,                      1,                  0.995,                0.98462,                0.25145,                0.21479,                0.76337,               0.004126,               0.004126,               0.004126
                    180,                0.30132,                 0.2253,                0.76968,                0.99856,                      1,                  0.995,                0.97862,                0.26176,                0.21057,                0.76449,               0.004093,               0.004093,               0.004093
                    181,                0.29961,                0.23289,                0.80031,                0.99887,                      1,                  0.995,                0.96801,                0.28686,                0.22761,                 0.7673,                0.00406,                0.00406,                0.00406
                    182,                0.29867,                0.23373,                0.79628,                0.99855,                      1,                  0.995,                0.97626,                 0.2547,                 0.2215,                0.76506,               0.004027,               0.004027,               0.004027
                    183,                0.33281,                0.24301,                0.76568,                0.99874,                      1,                  0.995,                0.97965,                0.25024,                0.20158,                0.76355,               0.003994,               0.003994,               0.003994
                    184,                 0.2775,                0.22308,                0.77617,                0.99877,                      1,                  0.995,                0.98218,                0.24416,                0.21051,                0.76395,               0.003961,               0.003961,               0.003961
                    185,                0.29379,                0.22262,                0.80301,                0.99909,                      1,                  0.995,                0.98112,                0.26536,                0.20787,                0.76854,               0.003928,               0.003928,               0.003928
                    186,                0.29312,                0.22247,                0.79026,                0.99903,                      1,                  0.995,                0.97792,                0.25829,                 0.2131,                 0.7664,               0.003895,               0.003895,               0.003895
                    187,                0.26314,                0.21056,                0.78479,                 0.9988,                      1,                  0.995,                0.96184,                0.27294,                 0.2273,                0.77161,               0.003862,               0.003862,               0.003862
                    188,                0.29487,                0.22532,                 0.7885,                  0.999,                      1,                  0.995,                0.96574,                0.26803,                0.21447,                0.77031,               0.003829,               0.003829,               0.003829
                    189,                 0.3188,                0.22409,                0.78817,                0.99886,                      1,                  0.995,                0.97634,                0.25994,                0.21256,                0.76628,               0.003796,               0.003796,               0.003796
                    190,                0.29332,                0.22618,                0.80615,                0.99843,                      1,                  0.995,                0.97983,                0.25256,                0.21946,                0.76535,               0.003763,               0.003763,               0.003763
                    191,                0.26565,                0.21582,                0.77973,                0.99897,                      1,                  0.995,                0.96958,                0.27916,                0.22411,                 0.7702,                0.00373,                0.00373,                0.00373
                    192,                 0.3298,                0.24605,                0.78622,                0.99854,                      1,                  0.995,                0.98051,                0.25809,                0.22651,                0.76438,               0.003697,               0.003697,               0.003697
                    193,                0.28482,                0.23049,                0.79006,                0.99946,                      1,                  0.995,                0.98604,                0.24353,                0.20412,                0.76226,               0.003664,               0.003664,               0.003664
                    194,                0.27044,                0.21667,                 0.7577,                0.99931,                      1,                  0.995,                0.98677,                0.23987,                0.19694,                0.76116,               0.003631,               0.003631,               0.003631
                    195,                0.27211,                0.22806,                0.79957,                 0.9993,                      1,                  0.995,                0.97976,                0.24365,                0.20811,                0.76293,               0.003598,               0.003598,               0.003598
                    196,                0.27897,                0.22702,                0.78327,                0.99912,                      1,                  0.995,                0.97797,                0.24615,                0.20285,                0.76304,               0.003565,               0.003565,               0.003565
                    197,                0.26649,                0.21075,                0.77472,                0.99873,                      1,                  0.995,                0.98044,                0.25297,                0.20757,                 0.7638,               0.003532,               0.003532,               0.003532
                    198,                0.29658,                0.23658,                0.76805,                0.99909,                      1,                  0.995,                0.98147,                0.26106,                0.20376,                0.76564,               0.003499,               0.003499,               0.003499
                    199,                0.27719,                0.21973,                0.78284,                0.99892,                      1,                  0.995,                0.98459,                0.23941,                 0.1963,                0.76253,               0.003466,               0.003466,               0.003466
                    200,                0.28146,                0.22117,                0.78151,                0.99885,                      1,                  0.995,                0.97666,                0.25075,                0.20348,                0.76626,               0.003433,               0.003433,               0.003433
                    201,                0.26894,                0.21826,                0.79288,                0.99889,                      1,                  0.995,                 0.9776,                0.24203,                 0.1939,                0.76549,                 0.0034,                 0.0034,                 0.0034
                    202,                0.27375,                0.21427,                0.80236,                0.99907,                      1,                  0.995,                0.98118,                0.25524,                0.20848,                0.76617,               0.003367,               0.003367,               0.003367
                    203,                0.28138,                0.22719,                 0.7948,                0.99892,                      1,                  0.995,                0.98135,                0.23664,                0.19585,                0.76414,               0.003334,               0.003334,               0.003334
                    204,                0.28993,                0.22755,                0.79116,                0.99854,                      1,                  0.995,                0.98511,                0.24012,                0.20894,                0.76483,               0.003301,               0.003301,               0.003301
                    205,                0.25092,                0.21538,                0.79521,                0.99862,                      1,                  0.995,                0.98211,                0.25106,                0.21407,                0.76594,               0.003268,               0.003268,               0.003268
                    206,                0.28416,                0.22911,                 0.7757,                0.99855,                      1,                  0.995,                0.98194,                0.23117,                0.19895,                 0.7641,               0.003235,               0.003235,               0.003235
                    207,                0.25077,                0.21248,                0.78331,                0.99856,                      1,                  0.995,                0.98504,                0.25194,                0.20494,                0.76712,               0.003202,               0.003202,               0.003202
                    208,                 0.2904,                0.22921,                0.79281,                  0.999,                      1,                  0.995,                0.98149,                0.26018,                0.21045,                0.76579,               0.003169,               0.003169,               0.003169
                    209,                0.26683,                0.22327,                0.79113,                0.99796,                      1,                  0.995,                0.98476,                0.24727,                 0.2192,                0.76253,               0.003136,               0.003136,               0.003136
                    210,                0.27448,                0.22975,                0.78517,                0.99843,                      1,                  0.995,                0.98527,                0.24561,                0.21983,                0.76356,               0.003103,               0.003103,               0.003103
                    211,                0.31906,                0.25061,                0.79325,                0.99731,                      1,                  0.995,                0.98183,                0.22302,                 0.2127,                0.75976,                0.00307,                0.00307,                0.00307
                    212,                0.25625,                 0.2201,                0.79551,                  0.998,                      1,                  0.995,                0.98431,                0.22245,                0.19895,                0.76008,               0.003037,               0.003037,               0.003037
                    213,                0.26407,                0.21135,                0.78623,                  0.999,                      1,                  0.995,                  0.985,                0.23269,                0.19725,                0.76058,               0.003004,               0.003004,               0.003004
                    214,                0.30319,                0.22785,                0.78276,                0.99892,                      1,                  0.995,                0.98007,                 0.2475,                0.20677,                0.76223,               0.002971,               0.002971,               0.002971
                    215,                0.27493,                 0.2155,                 0.7744,                0.99876,                      1,                  0.995,                0.97911,                0.23899,                0.20755,                0.76212,               0.002938,               0.002938,               0.002938
                    216,                0.28493,                0.21631,                0.78741,                0.99862,                      1,                  0.995,                0.98287,                0.24389,                0.21143,                0.76091,               0.002905,               0.002905,               0.002905
                    217,                0.25502,                0.21759,                0.77355,                0.99851,                      1,                  0.995,                0.97834,                0.23343,                0.20621,                0.75921,               0.002872,               0.002872,               0.002872
                    218,                0.26017,                0.21374,                0.78065,                0.99906,                      1,                  0.995,                0.97875,                0.24053,                0.20136,                0.76002,               0.002839,               0.002839,               0.002839
                    219,                0.25067,                0.20867,                0.78929,                0.99884,                      1,                  0.995,                0.98045,                0.23626,                0.19105,                0.76061,               0.002806,               0.002806,               0.002806
                    220,                0.25977,                0.20679,                0.80268,                0.99896,                      1,                  0.995,                 0.9795,                0.24838,                0.19145,                0.76116,               0.002773,               0.002773,               0.002773
                    221,                0.26874,                0.21448,                 0.7875,                0.99889,                      1,                  0.995,                0.98604,                0.23059,                0.19102,                0.75777,                0.00274,                0.00274,                0.00274
                    222,                0.26108,                0.21401,                0.78412,                0.99861,                      1,                  0.995,                0.98376,                 0.2396,                0.20496,                 0.7594,               0.002707,               0.002707,               0.002707
                    223,                0.26577,                0.21423,                0.81455,                0.99893,                      1,                  0.995,                0.98692,                0.21869,                 0.1887,                0.75634,               0.002674,               0.002674,               0.002674
                    224,                0.26064,                0.21883,                 0.7845,                0.99868,                      1,                  0.995,                0.98935,                0.22697,                0.18833,                0.75819,               0.002641,               0.002641,               0.002641
                    225,                0.25461,                0.22073,                 0.8058,                0.99895,                      1,                  0.995,                0.98895,                0.22112,                0.19472,                0.75681,               0.002608,               0.002608,               0.002608
                    226,                0.25811,                0.21019,                0.80236,                0.99874,                      1,                  0.995,                0.98561,                0.22269,                0.19477,                  0.755,               0.002575,               0.002575,               0.002575
                    227,                 0.2575,                0.21194,                0.78061,                0.99863,                      1,                  0.995,                0.98385,                0.22604,                0.19535,                0.75731,               0.002542,               0.002542,               0.002542
                    228,                0.24396,                0.20522,                0.79036,                0.99908,                      1,                  0.995,                 0.9872,                0.22177,                0.19539,                0.75643,               0.002509,               0.002509,               0.002509
                    229,                0.24587,                0.20244,                0.78017,                0.99906,                      1,                  0.995,                0.98297,                0.23672,                 0.1972,                0.75901,               0.002476,               0.002476,               0.002476
                    230,                0.24811,                0.19761,                 0.7699,                0.99894,                      1,                  0.995,                0.98829,                0.23915,                0.19491,                0.76048,               0.002443,               0.002443,               0.002443
                    231,                0.24268,                0.20089,                0.79155,                 0.9991,                      1,                  0.995,                0.98724,                0.23198,                0.19411,                0.75954,                0.00241,                0.00241,                0.00241
                    232,                0.25993,                0.19803,                0.76872,                0.99891,                      1,                  0.995,                0.97906,                0.23264,                0.18866,                0.75899,               0.002377,               0.002377,               0.002377
                    233,                0.30073,                0.20497,                0.79735,                0.99901,                      1,                  0.995,                0.98572,                 0.2292,                 0.2016,                0.75705,               0.002344,               0.002344,               0.002344
                    234,                0.25346,                 0.2048,                0.76762,                  0.999,                      1,                  0.995,                0.99129,                0.21886,                0.18984,                0.75788,               0.002311,               0.002311,               0.002311
                    235,                0.23891,                0.19021,                0.77584,                0.99901,                      1,                  0.995,                0.98205,                 0.2407,                0.19749,                0.75998,               0.002278,               0.002278,               0.002278
                    236,                0.27021,                0.20747,                0.77294,                 0.9991,                      1,                  0.995,                0.98617,                0.23873,                0.19244,                0.75962,               0.002245,               0.002245,               0.002245
                    237,                 0.2601,                0.20256,                0.79139,                0.99899,                      1,                  0.995,                0.98215,                0.23681,                0.19323,                0.76075,               0.002212,               0.002212,               0.002212
                    238,                0.23863,                0.19404,                0.79414,                0.99901,                      1,                  0.995,                0.98331,                0.23077,                0.18774,                0.75847,               0.002179,               0.002179,               0.002179
                    239,                0.24058,                0.19237,                0.77834,                0.99906,                      1,                  0.995,                0.98771,                0.22298,                0.18364,                0.75737,               0.002146,               0.002146,               0.002146
                    240,                0.26111,                0.19677,                0.78664,                0.99906,                      1,                  0.995,                0.98957,                 0.2277,                  0.186,                0.75838,               0.002113,               0.002113,               0.002113
                    241,                0.24677,                0.19094,                0.77181,                0.99902,                      1,                  0.995,                0.98295,                0.23945,                 0.1868,                0.75995,                0.00208,                0.00208,                0.00208
                    242,                0.25665,                0.20608,                 0.7807,                0.99892,                      1,                  0.995,                0.98637,                0.23524,                  0.184,                0.76007,               0.002047,               0.002047,               0.002047
                    243,                0.25038,                 0.1893,                0.77172,                0.99908,                      1,                  0.995,                0.98351,                0.23533,                0.18097,                0.76081,               0.002014,               0.002014,               0.002014
                    244,                0.26767,                 0.2044,                0.80529,                0.99894,                      1,                  0.995,                0.98863,                0.22067,                0.17742,                0.75619,               0.001981,               0.001981,               0.001981
                    245,                0.25255,                0.19021,                0.77947,                0.99908,                      1,                  0.995,                0.98759,                0.22371,                0.17891,                0.75777,               0.001948,               0.001948,               0.001948
                    246,                0.26908,                0.19778,                 0.7824,                 0.9991,                      1,                  0.995,                 0.9889,                0.23781,                 0.1814,                0.76087,               0.001915,               0.001915,               0.001915
                    247,                0.23994,                0.18888,                0.76848,                0.99901,                      1,                  0.995,                0.98775,                0.23806,                0.17887,                0.76135,               0.001882,               0.001882,               0.001882
                    248,                0.27808,                0.19953,                0.79337,                0.99903,                      1,                  0.995,                0.98809,                0.22195,                0.17889,                0.75716,               0.001849,               0.001849,               0.001849
                    249,                0.25754,                 0.1943,                0.78035,                  0.999,                      1,                  0.995,                0.99156,                0.21151,                0.17722,                0.75715,               0.001816,               0.001816,               0.001816
                    250,                0.26618,                0.19114,                0.79089,                0.99891,                      1,                  0.995,                0.98755,                0.22624,                0.18084,                0.75851,               0.001783,               0.001783,               0.001783
                    251,                0.25201,                 0.1952,                0.78907,                0.99887,                      1,                  0.995,                0.98916,                0.21231,                0.17406,                0.75722,                0.00175,                0.00175,                0.00175
                    252,                 0.2437,                0.18784,                0.77612,                0.99904,                      1,                  0.995,                0.98986,                0.21195,                0.17495,                0.75542,               0.001717,               0.001717,               0.001717
                    253,                0.23669,                0.19062,                0.74878,                0.99896,                      1,                  0.995,                0.98779,                0.21508,                0.17705,                0.75602,               0.001684,               0.001684,               0.001684
                    254,                0.25393,                0.19594,                0.79064,                0.99906,                      1,                  0.995,                0.98805,                0.21255,                0.17459,                0.75651,               0.001651,               0.001651,               0.001651
                    255,                0.23493,                0.19851,                0.77846,                0.99913,                      1,                  0.995,                0.99281,                0.20975,                0.17766,                0.75544,               0.001618,               0.001618,               0.001618
                    256,                0.26433,                 0.2024,                0.76785,                0.99908,                      1,                  0.995,                0.99054,                0.21151,                0.17089,                0.75583,               0.001585,               0.001585,               0.001585
                    257,                0.24015,                0.19005,                0.76606,                0.99903,                      1,                  0.995,                0.98825,                0.21897,                0.17111,                0.75706,               0.001552,               0.001552,               0.001552
                    258,                0.25505,                0.18862,                0.80443,                0.99905,                      1,                  0.995,                 0.9835,                0.22589,                0.17571,                0.75929,               0.001519,               0.001519,               0.001519
                    259,                0.24683,                0.18913,                 0.8009,                0.99907,                      1,                  0.995,                0.98676,                0.22374,                0.17936,                0.75898,               0.001486,               0.001486,               0.001486
                    260,                 0.2291,                 0.1849,                0.78223,                0.99888,                      1,                  0.995,                0.98941,                0.20606,                0.17326,                 0.7553,               0.001453,               0.001453,               0.001453
                    261,                0.25783,                0.18551,                0.77449,                0.99893,                      1,                  0.995,                0.99036,                0.20926,                0.17237,                0.75623,                0.00142,                0.00142,                0.00142
                    262,                0.24254,                0.17924,                0.78474,                0.99897,                      1,                  0.995,                0.99131,                0.21883,                0.17595,                0.75813,               0.001387,               0.001387,               0.001387
                    263,                0.23283,                0.17685,                0.78595,                0.99901,                      1,                  0.995,                0.98893,                0.21239,                0.17427,                0.75656,               0.001354,               0.001354,               0.001354
                    264,                0.22114,                 0.1801,                0.77955,                0.99904,                      1,                  0.995,                0.99033,                0.20469,                0.16953,                0.75488,               0.001321,               0.001321,               0.001321
                    265,                0.25635,                0.19538,                0.79934,                0.99899,                      1,                  0.995,                0.98688,                0.21008,                0.16925,                0.75584,               0.001288,               0.001288,               0.001288
                    266,                0.23554,                0.17713,                0.77827,                0.99908,                      1,                  0.995,                0.98405,                0.22275,                0.17355,                0.75807,               0.001255,               0.001255,               0.001255
                    267,                0.24848,                0.18884,                0.79256,                0.99903,                      1,                  0.995,                 0.9848,                0.20906,                0.17456,                0.75617,               0.001222,               0.001222,               0.001222
                    268,                0.26372,                0.19617,                0.78194,                  0.999,                      1,                  0.995,                0.98733,                0.20231,                0.17236,                0.75472,               0.001189,               0.001189,               0.001189
                    269,                0.21787,                0.17784,                0.77765,                0.99897,                      1,                  0.995,                0.98794,                0.21321,                 0.1731,                 0.7552,               0.001156,               0.001156,               0.001156
                    270,                0.23253,                0.18132,                0.78009,                  0.999,                      1,                  0.995,                0.98591,                0.21514,                0.17348,                0.75646,               0.001123,               0.001123,               0.001123
                    271,                0.22672,                0.17529,                0.76161,                0.99896,                      1,                  0.995,                0.98858,                0.20909,                0.17182,                0.75599,                0.00109,                0.00109,                0.00109
                    272,                0.27256,                0.20489,                0.79083,                0.99892,                      1,                  0.995,                 0.9881,                0.21079,                0.17064,                0.75575,               0.001057,               0.001057,               0.001057
                    273,                0.21083,                   0.17,                0.75731,                0.99888,                      1,                  0.995,                 0.9894,                0.21223,                0.17308,                0.75561,               0.001024,               0.001024,               0.001024
                    274,                0.22478,                 0.1711,                0.78812,                0.99889,                      1,                  0.995,                0.98949,                0.21124,                0.17041,                0.75556,               0.000991,               0.000991,               0.000991
                    275,                0.25972,                0.19719,                0.78789,                0.99896,                      1,                  0.995,                0.99046,                0.21155,                0.16934,                0.75604,               0.000958,               0.000958,               0.000958
                    276,                0.20818,                0.17082,                0.75822,                0.99899,                      1,                  0.995,                0.98841,                0.20894,                 0.1689,                0.75498,               0.000925,               0.000925,               0.000925
                    277,                0.22063,                 0.1736,                0.73724,                0.99897,                      1,                  0.995,                0.98896,                0.21028,                0.17194,                0.75495,               0.000892,               0.000892,               0.000892
                    278,                0.21621,                0.17581,                0.78981,                0.99894,                      1,                  0.995,                0.99047,                0.20785,                0.16997,                0.75455,               0.000859,               0.000859,               0.000859
                    279,                0.22712,                0.17204,                0.78627,                0.99893,                      1,                  0.995,                0.98727,                0.21492,                0.17527,                0.75532,               0.000826,               0.000826,               0.000826
                    280,                0.23482,                0.18913,                0.76952,                0.99898,                      1,                  0.995,                0.99121,                0.20885,                0.17692,                0.75456,               0.000793,               0.000793,               0.000793
                    281,                0.20813,                 0.1654,                0.77088,                0.99903,                      1,                  0.995,                0.99106,                0.20019,                0.17289,                0.75256,                0.00076,                0.00076,                0.00076
                    282,                0.21136,                0.16769,                0.74043,                0.99909,                      1,                  0.995,                0.99063,                0.20628,                0.17084,                0.75345,               0.000727,               0.000727,               0.000727
                    283,                 0.2347,                0.18472,                0.78791,                0.99911,                      1,                  0.995,                0.98977,                0.20838,                0.17322,                0.75384,               0.000694,               0.000694,               0.000694
                    284,                 0.2186,                0.16543,                0.79702,                 0.9991,                      1,                  0.995,                0.99114,                0.20542,                 0.1692,                 0.7537,               0.000661,               0.000661,               0.000661
                    285,                0.23211,                0.17239,                0.76332,                0.99907,                      1,                  0.995,                0.99023,                0.20761,                0.16655,                 0.7535,               0.000628,               0.000628,               0.000628
                    286,                0.22731,                0.17762,                0.76235,                0.99904,                      1,                  0.995,                0.99145,                0.20775,                0.16872,                0.75409,               0.000595,               0.000595,               0.000595
                    287,                0.23403,                0.17798,                0.78728,                0.99905,                      1,                  0.995,                0.99018,                0.20843,                0.16739,                0.75349,               0.000562,               0.000562,               0.000562
                    288,                0.20858,                0.16823,                0.78859,                0.99904,                      1,                  0.995,                0.99131,                0.20432,                0.16835,                0.75236,               0.000529,               0.000529,               0.000529
                    289,                0.21246,                0.17207,                0.75621,                  0.999,                      1,                  0.995,                0.98928,                0.20263,                0.17016,                0.75204,               0.000496,               0.000496,               0.000496
                    290,                0.22832,                0.17584,                0.77135,                  0.999,                      1,                  0.995,                0.99117,                0.20061,                0.17029,                0.75211,               0.000463,               0.000463,               0.000463
                    291,                0.21182,                0.16662,                0.75418,                0.99902,                      1,                  0.995,                0.99112,                 0.2026,                0.16599,                0.75197,                0.00043,                0.00043,                0.00043
                    292,                0.20271,                0.16559,                0.77023,                0.99901,                      1,                  0.995,                0.98936,                0.20405,                 0.1678,                0.75267,               0.000397,               0.000397,               0.000397
                    293,                0.21124,                0.16847,                0.78288,                0.99903,                      1,                  0.995,                0.98839,                0.20399,                 0.1675,                0.75258,               0.000364,               0.000364,               0.000364
                    294,                0.21138,                0.16707,                0.76224,                0.99906,                      1,                  0.995,                0.99039,                0.20287,                0.16544,                 0.7522,               0.000331,               0.000331,               0.000331
                    295,                0.21267,                 0.1778,                0.79816,                0.99908,                      1,                  0.995,                0.99102,                0.20187,                0.16595,                0.75261,               0.000298,               0.000298,               0.000298
                    296,                 0.2052,                0.16298,                0.77378,                0.99909,                      1,                  0.995,                0.99078,                0.20048,                0.16749,                0.75257,               0.000265,               0.000265,               0.000265
                    297,                0.22227,                0.17875,                0.80372,                0.99908,                      1,                  0.995,                0.98974,                0.19687,                 0.1668,                0.75181,               0.000232,               0.000232,               0.000232
                    298,                0.19767,                0.15732,                0.76978,                0.99908,                      1,                  0.995,                0.98972,                0.19776,                0.16314,                  0.752,               0.000199,               0.000199,               0.000199
                    299,                0.21561,                 0.1644,                0.76982,                0.99907,                      1,                  0.995,                0.98934,                0.19757,                0.16381,                0.75163,               0.000166,               0.000166,               0.000166
